"","Domain","Phylum","Class","Order","Family","Genus","Species"
"OTU_172","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas","Unclassified_Sulfurimonas"
"OTU_173","Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea"
"OTU_174","Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria"
"OTU_175","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_176","Bacteria","NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j"
"OTU_177","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Unclassified_Anaerolineaceae","Unclassified_Anaerolineaceae"
"OTU_178","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081 sediment group","Unclassified_Sva0081 sediment group"
"OTU_179","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Unclassified_Sandaracinaceae","Unclassified_Sandaracinaceae"
"OTU_180","Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Unclassified_Actinomarinales","Unclassified_Actinomarinales","Unclassified_Actinomarinales"
"OTU_181","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade","Unclassified_SAR86 clade","Unclassified_SAR86 clade"
"OTU_182","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","Unclassified_Spirochaeta"
"OTU_183","Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","Caldithrix","Unclassified_Caldithrix"
"OTU_184","Bacteria","Chloroflexi","Dehalococcoidia","Napoli-4B-65","Unclassified_Napoli-4B-65","Unclassified_Napoli-4B-65","Unclassified_Napoli-4B-65"
"OTU_185","Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadales","Unclassified_Desulfuromonadales","Unclassified_Desulfuromonadales","Unclassified_Desulfuromonadales"
"OTU_186","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales"
"OTU_187","Bacteria","Nitrospirota","Thermodesulfovibrionia","Unclassified_Thermodesulfovibrionia","Unclassified_Thermodesulfovibrionia","Unclassified_Thermodesulfovibrionia","Unclassified_Thermodesulfovibrionia"
"OTU_188","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria"
"OTU_189","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Unclassified_Spirochaetaceae","Unclassified_Spirochaetaceae"
"OTU_190","Bacteria","Thermosulfidibacterota","Thermosulfidibacteria","Thermosulfidibacterales","Unclassified_Thermosulfidibacterales","Unclassified_Thermosulfidibacterales","Unclassified_Thermosulfidibacterales"
"OTU_191","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Unclassified_Anaerolineales","Unclassified_Anaerolineales","Unclassified_Anaerolineales"
"OTU_192","Bacteria","Thermotogota","Thermotogae","Kosmotogales","Kosmotogaceae","Kosmotoga","Unclassified_Kosmotoga"
"OTU_193","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Unclassified_Cyanobiaceae","Unclassified_Cyanobiaceae"
"OTU_194","Archaea","Thaumarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Unclassified_Nitrosopumilaceae","Unclassified_Nitrosopumilaceae"
"OTU_195","Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria"
"OTU_196","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria"
"OTU_197","Bacteria","Chloroflexi","Dehalococcoidia","Napoli-4B-65","Unclassified_Napoli-4B-65","Unclassified_Napoli-4B-65","Unclassified_Napoli-4B-65"
"OTU_198","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 23","Unclassified_Subgroup 23"
"OTU_199","Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Unclassified_Actinomarinales","Unclassified_Actinomarinales","Unclassified_Actinomarinales"
"OTU_200","Archaea","Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota"
"OTU_201","Bacteria","Calditrichota","Calditrichia","Calditrichales","Unclassified_Calditrichales","Unclassified_Calditrichales","Unclassified_Calditrichales"
"OTU_202","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Unclassified_Anaerolineaceae","Unclassified_Anaerolineaceae"
"OTU_203","Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","Unclassified_Calditrichaceae","Unclassified_Calditrichaceae"
"OTU_204","Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Ignavibacteriaceae","Ignavibacterium","Unclassified_Ignavibacterium"
"OTU_205","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Unclassified_Thiotrichaceae","Unclassified_Thiotrichaceae"
"OTU_206","Bacteria","Parcubacteria","Unclassified_Parcubacteria","Unclassified_Parcubacteria","Unclassified_Parcubacteria","Unclassified_Parcubacteria","Unclassified_Parcubacteria"
"OTU_207","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified_Rhodobacteraceae","Unclassified_Rhodobacteraceae"
"OTU_208","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria"
"OTU_209","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Marinifilum","Unclassified_Marinifilum"
"OTU_210","Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Unclassified_Aminicenantales","Unclassified_Aminicenantales","Unclassified_Aminicenantales"
"OTU_211","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Unclassified_Pirellulales","Unclassified_Pirellulales","Unclassified_Pirellulales"
"OTU_212","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria"
"OTU_213","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified_Rhodobacteraceae","Unclassified_Rhodobacteraceae"
"OTU_214","Bacteria","Chloroflexi","Anaerolineae","Unclassified_Anaerolineae","Unclassified_Anaerolineae","Unclassified_Anaerolineae","Unclassified_Anaerolineae"
"OTU_215","Bacteria","Sva0485","Unclassified_Sva0485","Unclassified_Sva0485","Unclassified_Sva0485","Unclassified_Sva0485","Unclassified_Sva0485"
"OTU_216","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","Unclassified_SB-5","Unclassified_SB-5"
"OTU_217","Archaea","Crenarchaeota","Thermoprotei","Desulfurococcales","Acidilobaceae","Unclassified_Acidilobaceae","Unclassified_Acidilobaceae"
"OTU_218","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Unclassified_Pirellulaceae","Unclassified_Pirellulaceae"
"OTU_219","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes BD2-2","Unclassified_Bacteroidetes BD2-2","Unclassified_Bacteroidetes BD2-2"
"OTU_220","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Unclassified_Pirellulaceae","Unclassified_Pirellulaceae"
"OTU_221","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria"
"OTU_222","Bacteria","Myxococcota","Polyangia","VHS-B3-70","Unclassified_VHS-B3-70","Unclassified_VHS-B3-70","Unclassified_VHS-B3-70"
"OTU_223","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Unclassified_Desulfocapsaceae","Unclassified_Desulfocapsaceae"
"OTU_224","Bacteria","Desulfobacterota","Incertae Sedis (Desulfobacterota)","Unclassified_Incertae Sedis (Desulfobacterota)","Unclassified_Incertae Sedis (Desulfobacterota)","Unclassified_Incertae Sedis (Desulfobacterota)","Unclassified_Incertae Sedis (Desulfobacterota)"
"OTU_225","Bacteria","Caldisericota","Caldisericia","Caldisericales","Unclassified_Caldisericales","Unclassified_Caldisericales","Unclassified_Caldisericales"
"OTU_226","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfobulbus","Unclassified_Desulfobulbus"
"OTU_227","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas","Unclassified_Sulfurimonas"
"OTU_228","Bacteria","Acetothermia","Acetothermiia","Unclassified_Acetothermiia","Unclassified_Acetothermiia","Unclassified_Acetothermiia","Unclassified_Acetothermiia"
"OTU_229","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes BD2-2","Unclassified_Bacteroidetes BD2-2","Unclassified_Bacteroidetes BD2-2"
"OTU_230","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Unclassified_Thiotrichales","Unclassified_Thiotrichales","Unclassified_Thiotrichales"
"OTU_231","Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea"
"OTU_232","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Unclassified_Spirochaetaceae","Unclassified_Spirochaetaceae"
"OTU_233","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Cocleimonas","Unclassified_Cocleimonas"
"OTU_234","Bacteria","Planctomycetota","Pla3 lineage","Unclassified_Pla3 lineage","Unclassified_Pla3 lineage","Unclassified_Pla3 lineage","Unclassified_Pla3 lineage"
"OTU_235","Bacteria","Myxococcota","Polyangia","VHS-B3-70","Unclassified_VHS-B3-70","Unclassified_VHS-B3-70","Unclassified_VHS-B3-70"
"OTU_236","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Unclassified_Marinifilaceae","Unclassified_Marinifilaceae"
"OTU_237","Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Thioalkalispiraceae","Thiohalophilus","Unclassified_Thiohalophilus"
"OTU_238","Bacteria","Chloroflexi","Anaerolineae","Thermoflexales","Thermoflexaceae","Thermoflexus","Unclassified_Thermoflexus"
"OTU_239","Bacteria","Acetothermia","Acetothermiia","Unclassified_Acetothermiia","Unclassified_Acetothermiia","Unclassified_Acetothermiia","Unclassified_Acetothermiia"
"OTU_240","Archaea","Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota"
"OTU_241","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Unclassified_Enterobacterales","Unclassified_Enterobacterales","Unclassified_Enterobacterales"
"OTU_242","Bacteria","Acetothermia","Acetothermiia","Unclassified_Acetothermiia","Unclassified_Acetothermiia","Unclassified_Acetothermiia","Unclassified_Acetothermiia"
"OTU_243","Bacteria","Acidobacteriota","Holophagae","Acanthopleuribacterales","Acanthopleuribacteraceae","Thermotomaculum","Unclassified_Thermotomaculum"
"OTU_244","Bacteria","Thermotogota","Thermotogae","Unclassified_Thermotogae","Unclassified_Thermotogae","Unclassified_Thermotogae","Unclassified_Thermotogae"
"OTU_245","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Unclassified_Gemmatimonadaceae","Unclassified_Gemmatimonadaceae"
"OTU_246","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfurivibrionaceae","MSBL7","Unclassified_MSBL7"
"OTU_247","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Unclassified_Desulfocapsaceae","Unclassified_Desulfocapsaceae"
"OTU_248","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","Unclassified_Vibrio"
"OTU_249","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum","Unclassified_Methylobacterium-Methylorubrum"
"OTU_250","Bacteria","unclassified","Unclassified_unclassified","Unclassified_unclassified","Unclassified_unclassified","Unclassified_unclassified","Unclassified_unclassified"
"OTU_251","Bacteria","Actinobacteriota","WCHB1-81","Unclassified_WCHB1-81","Unclassified_WCHB1-81","Unclassified_WCHB1-81","Unclassified_WCHB1-81"
"OTU_252","Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thiomicrospiraceae","endosymbionts (Thiomicrospiraceae)","Unclassified_endosymbionts (Thiomicrospiraceae)"
"OTU_253","Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Unclassified_Actinomarinales","Unclassified_Actinomarinales","Unclassified_Actinomarinales"
"OTU_254","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Unclassified_Thiotrichaceae","Unclassified_Thiotrichaceae"
"OTU_255","Bacteria","Bacteroidota","Kapabacteria class incertae sedis","Kapabacteria order incertae sedis","Kapabacteria family incertae sedis","Kapabacteria","Kapabacteriales"
"OTU_256","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified_Comamonadaceae","Unclassified_Comamonadaceae"
"OTU_257","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","Unclassified_Pirellula"
"OTU_258","Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","Unclassified_Calditrichaceae","Unclassified_Calditrichaceae"
"OTU_259","Archaea","Thermoplasmatota","Thermoplasmata","Unclassified_Thermoplasmata","Unclassified_Thermoplasmata","Unclassified_Thermoplasmata","Unclassified_Thermoplasmata"
"OTU_260","Bacteria","Chloroflexi","Anaerolineae","ADurb.Bin180","Unclassified_ADurb.Bin180","Unclassified_ADurb.Bin180","Unclassified_ADurb.Bin180"
"OTU_261","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria"
"OTU_262","Bacteria","Chloroflexi","Anaerolineae","Unclassified_Anaerolineae","Unclassified_Anaerolineae","Unclassified_Anaerolineae","Unclassified_Anaerolineae"
"OTU_263","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","Unclassified_Pir4 lineage"
"OTU_264","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacterium","Unclassified_Desulfobacterium"
"OTU_265","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes BD2-2","Unclassified_Bacteroidetes BD2-2","Unclassified_Bacteroidetes BD2-2"
"OTU_266","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Unclassified_Cyclobacteriaceae","Unclassified_Cyclobacteriaceae"
"OTU_267","Bacteria","Chloroflexi","Anaerolineae","SBR1031","Unclassified_SBR1031","Unclassified_SBR1031","Unclassified_SBR1031"
"OTU_268","Archaea","Thermoplasmatota","Thermoplasmata","Marine Benthic Group D and DHVEG-1","Unclassified_Marine Benthic Group D and DHVEG-1","Unclassified_Marine Benthic Group D and DHVEG-1","Unclassified_Marine Benthic Group D and DHVEG-1"
"OTU_269","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group","Unclassified_NS4 marine group"
"OTU_270","Archaea","Aenigmarchaeota","Aenigmarchaeia","Aenigmarchaeales","Unclassified_Aenigmarchaeales","Unclassified_Aenigmarchaeales","Unclassified_Aenigmarchaeales"
"OTU_271","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","JTB215","Unclassified_JTB215","Unclassified_JTB215"
"OTU_272","Archaea","Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota"
"OTU_273","Bacteria","Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota"
"OTU_274","Bacteria","Acetothermia","Unclassified_Acetothermia","Unclassified_Acetothermia","Unclassified_Acetothermia","Unclassified_Acetothermia","Unclassified_Acetothermia"
"OTU_275","Bacteria","Gemmatimonadota","PAUC43f marine benthic group","Unclassified_PAUC43f marine benthic group","Unclassified_PAUC43f marine benthic group","Unclassified_PAUC43f marine benthic group","Unclassified_PAUC43f marine benthic group"
"OTU_276","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","Unclassified_Pirellula"
"OTU_277","Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Unclassified_Desulfatiglandales","Unclassified_Desulfatiglandales","Unclassified_Desulfatiglandales"
"OTU_278","Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Unclassified_Aminicenantales","Unclassified_Aminicenantales","Unclassified_Aminicenantales"
"OTU_279","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_280","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","Unclassified_Arcobacteraceae","Unclassified_Arcobacteraceae"
"OTU_281","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Unclassified_Cyclobacteriaceae","Unclassified_Cyclobacteriaceae"
"OTU_282","Bacteria","Chloroflexi","Anaerolineae","SBR1031","Unclassified_SBR1031","Unclassified_SBR1031","Unclassified_SBR1031"
"OTU_283","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria"
"OTU_284","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10","Unclassified_Subgroup 10"
"OTU_285","Bacteria","Acetothermia","Acetothermiia","Unclassified_Acetothermiia","Unclassified_Acetothermiia","Unclassified_Acetothermiia","Unclassified_Acetothermiia"
"OTU_286","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","Unclassified_Arcobacteraceae","Unclassified_Arcobacteraceae"
"OTU_287","Archaea","Thermoplasmatota","Unclassified_Thermoplasmatota","Unclassified_Thermoplasmatota","Unclassified_Thermoplasmatota","Unclassified_Thermoplasmatota","Unclassified_Thermoplasmatota"
