	Domain	Phylum	Class	Order	Family	Genus	Species
OTU_15122	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales			
OTU_15123	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Flammeovirgaceae		
OTU_15124	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Blastopirellula	
OTU_15125	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_15126	Bacteria	Margulisbacteria					
OTU_15127	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	
OTU_15128	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales			
OTU_15129	Bacteria	Myxococcota	Polyangia	UASB-TL25			
OTU_15130	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	Planctomicrobium	
OTU_15131							
OTU_15132	Bacteria	Planctomycetota	OM190				
OTU_15133	Bacteria	Planctomycetota	BD7-11				
OTU_15134	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_15135	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales			
OTU_15136	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU_15137	Bacteria	Myxococcota	Polyangia	UASB-TL25			
OTU_15138	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales			
OTU_15139	Bacteria	Myxococcota	Polyangia	Nannocystales			
OTU_15140	Bacteria	SAR324 clade(Marine group B)					
OTU_15141	Bacteria	Spirochaetota	Spirochaetia				
OTU_15142	Bacteria	Myxococcota	Polyangia	Polyangiales			
OTU_15143							
OTU_15144	Bacteria	Gracilibacteria phylum incertae sedis	Gracilibacteria				
OTU_15145	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
OTU_15146	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales			
OTU_15147	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_15148	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae		
OTU_15149	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_15150	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4		
OTU_15151	Bacteria	Chloroflexi	Dehalococcoidia				
OTU_15152	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales			
OTU_15153	Bacteria	10bav-F6					
OTU_15154	Bacteria	Myxococcota	Polyangia	PS-B29			
OTU_15155	Bacteria	Dependentiae	Babeliae	Babeliales			
OTU_15156	Archaea						
OTU_15157	Archaea	Nanoarchaeota					
OTU_15158	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_15159	Bacteria	LCP-89					
OTU_15160	Bacteria	Verrucomicrobiota	Omnitrophia				
OTU_15161	Bacteria	Planctomycetota	Phycisphaerae	CCM11a			
OTU_15162	Bacteria	Chloroflexi	Dehalococcoidia	MSBL5			
OTU_15163	Bacteria	Planctomycetota	Pla4 lineage				
OTU_15164	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_15165	Bacteria	Gracilibacteria phylum incertae sedis	Gracilibacteria				
OTU_15166	Bacteria	SAR324 clade(Marine group B)					
OTU_15167	Bacteria	Dependentiae	Babeliae	Babeliales			
OTU_15168	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae		
OTU_15169	Bacteria	Dependentiae	Babeliae	Babeliales			
OTU_15170	Bacteria						
OTU_15171	Bacteria	Latescibacterota					
OTU_15172	Archaea	Bathyarchaeota					
OTU_15173	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_15174	Eukaryota (Chloroplast)						
OTU_15175	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU_15176	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_15177	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU_15178	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_15179	Archaea						
OTU_15180	Bacteria						
OTU_15181	Bacteria	Acetothermia	Acetothermiia				
OTU_15182	Archaea						
OTU_15183	Bacteria	Verrucomicrobiota	Chlamydiae	LD1-PA32			
OTU_15184	Bacteria	Dependentiae	Babeliae	Babeliales			
OTU_15185	Eukaryota (Chloroplast)						
OTU_15186	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales			
OTU_15187	Bacteria	Elusimicrobiota	4-29				
OTU_15188	Bacteria	Desulfobacterota	Desulfobacteria				
OTU_15189	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus	
OTU_15190	Bacteria	Dependentiae	Babeliae	Babeliales			
OTU_15191	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_15192	Archaea	Aenigmarchaeota	Aenigmarchaeia	Aenigmarchaeales			
OTU_15193	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_15194	Bacteria	Sva0485					
OTU_15195	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_15196	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales			
OTU_15197	Bacteria	Planctomycetota	Pla4 lineage				
OTU_15198	Bacteria	Myxococcota	Polyangia	UASB-TL25			
OTU_15199	Bacteria	Firmicutes	Clostridia				
OTU_15200	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae		
OTU_15201	Bacteria	Firmicutes	Bacilli	Erysipelotrichales			
OTU_15202	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales			
OTU_15203	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales			
OTU_15204	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_15205	Bacteria	Dependentiae	Babeliae				
OTU_15206	Bacteria	NB1-j					
OTU_15207	Bacteria	Dependentiae	Babeliae	Babeliales			
OTU_15208	Bacteria	Chloroflexi	Dehalococcoidia	DscP2			
OTU_15209	Bacteria	Verrucomicrobiota	Omnitrophia				
OTU_15210	Archaea	Nanoarchaeota					
OTU_15211	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales			
OTU_15212	Bacteria	Planctomycetota	Planctomycetes				
OTU_15213							
OTU_15214	Archaea	Aenigmarchaeota	Aenigmarchaeia	Aenigmarchaeales			
OTU_15215	Bacteria	Acidobacteriota					
OTU_15216	Bacteria	Dependentiae	Babeliae	Babeliales			
OTU_15217	Archaea	Thermoplasmatota	Thermoplasmata				
OTU_15218	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae		
OTU_15219	Bacteria	Elusimicrobiota	Rs-M47				
OTU_15220	Bacteria	Chloroflexi	Dehalococcoidia				
OTU_15221	Bacteria	Verrucomicrobiota	Omnitrophia				
OTU_15222	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_15223	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_15224	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_15225	Bacteria	Elusimicrobiota	Elusimicrobia				
OTU_15226	Bacteria	Myxococcota	Polyangia				
OTU_15227	Bacteria	Verrucomicrobiota	Lentisphaeria	Oligosphaerales			
OTU_15228	Bacteria	Latescibacterota					
OTU_15229	Bacteria	Planctomycetota	Pla4 lineage				
OTU_15230	Bacteria	Myxococcota	bacteriap25				
OTU_15231	Bacteria	Margulisbacteria					
OTU_15232	Bacteria						
OTU_15233	Bacteria	Dependentiae	Babeliae				
OTU_15234	Bacteria	Margulisbacteria					
OTU_15235	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20			
OTU_15236	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales			
OTU_15237	Bacteria						
OTU_15238	Bacteria	Myxococcota	Myxococcia				
OTU_15239	Bacteria	Margulisbacteria					
OTU_15240	Bacteria	Verrucomicrobiota	Omnitrophia				
OTU_15241	Bacteria	Planctomycetota	Pla3 lineage				
OTU_15242	Bacteria						
OTU_15243	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_15244	Bacteria	NB1-j					
OTU_15245	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	
OTU_15246	Bacteria	Myxococcota	bacteriap25				
OTU_15247	Bacteria	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae		
OTU_15248	Bacteria	FCPU426					
OTU_15249	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	TG3		
OTU_15250	Bacteria	Planctomycetota	Phycisphaerae	MSBL9			
OTU_15251	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae		
OTU_15252	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_15253	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9			
OTU_15254	Bacteria	Planctomycetota	Pla4 lineage				
OTU_15255	Bacteria						
OTU_15256	Bacteria						
OTU_15257	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		
OTU_15258	Bacteria	Verrucomicrobiota	Kiritimatiellae				
OTU_15259							
OTU_15260	Bacteria	Planctomycetota	Pla3 lineage				
OTU_15261	Bacteria	Planctomycetota	Brocadiae				
OTU_15262	Bacteria	Verrucomicrobiota	Chlamydiae				
OTU_15263	Archaea	Nanoarchaeota					
OTU_15264	Bacteria	Desulfobacterota					
OTU_15265	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Arctic95B-14		
OTU_15266	Bacteria	Dependentiae	Babeliae	Babeliales			
OTU_15267	Bacteria	Dependentiae	Babeliae	Babeliales			
OTU_15268	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae		
OTU_15269	Bacteria	Gracilibacteria phylum incertae sedis	Gracilibacteria	Candidatus Peregrinibacteria			
OTU_15270	Bacteria	Latescibacterota					
OTU_15271	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_15272	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	
OTU_15273	Bacteria	Acidobacteriota	d142				
OTU_15274	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU_15275	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_15276	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_15277	Bacteria	Acetothermia	Acetothermiia				
OTU_15278	Bacteria	Dependentiae	Babeliae	Babeliales			
OTU_15279	Archaea	Thermoplasmatota	Thermoplasmata				
OTU_15280	Bacteria	Planctomycetota	Phycisphaerae	MSBL9			
OTU_15281	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae		
OTU_15282	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_15283	Bacteria	Latescibacterota					
OTU_15284	Archaea	Thermoplasmatota	Thermoplasmata	Marine Group III			
OTU_15285	Bacteria	Verrucomicrobiota	Chlamydiae				
OTU_15286	Bacteria	Planctomycetota	OM190				
OTU_15287	Bacteria	Acidobacteriota	AT-s3-28				
OTU_15288	Bacteria						
OTU_15289	Bacteria	Gracilibacteria phylum incertae sedis	Gracilibacteria				
OTU_15290	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Sva0081 sediment group	
OTU_15291	Eukaryota (Chloroplast)	Apicomplexa (Chloroplast)	Colpodellidea (Chloroplast)	Vitrelladida (Chloroplast)	Vitrellaceae (Chloroplast)	Vitrella (Chloroplast)	Vitrella brassicaformis (Chloroplast)
OTU_15292	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_15293	Bacteria	Planctomycetota					
OTU_15294	Bacteria	Verrucomicrobiota	Omnitrophia				
OTU_15295	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_15296	Bacteria	Latescibacterota					
OTU_15297	Bacteria	CPR2					
OTU_15298	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_15299	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus	
OTU_15300	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SM23-30		
OTU_15301	Bacteria	Verrucomicrobiota	Chlamydiae	LD1-PA32			
OTU_15302							
OTU_15303	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_15304	Eukaryota (Chloroplast)						
OTU_15305	Bacteria	Calditrichota	Calditrichia	Calditrichales			
OTU_15306	Bacteria	Verrucomicrobiota	Omnitrophia				
OTU_15307	Bacteria	Planctomycetota	Pla4 lineage				
OTU_15308	Bacteria	Gracilibacteria phylum incertae sedis	Gracilibacteria				
OTU_15309	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales			
OTU_15310	Bacteria	Planctomycetota	Phycisphaerae	Pla1 lineage			
OTU_15311	Bacteria	Planctomycetota	Pla3 lineage				
OTU_15312	Bacteria	Acidobacteriota	Acidobacteria group 22				
OTU_15313	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales			
OTU_15314	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU_15315	Bacteria	Myxococcota	bacteriap25				
OTU_15316	Bacteria	Dependentiae	Babeliae	Babeliales			
OTU_15317	Bacteria	Gracilibacteria phylum incertae sedis	Gracilibacteria				
OTU_15318	Bacteria	Dependentiae	Babeliae	Babeliales			
OTU_15319	Bacteria	Firmicutes					
OTU_15320	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_15321	Bacteria	Elusimicrobiota	Lineage IIc				
OTU_15322	Bacteria	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae		
OTU_15323	Bacteria	Verrucomicrobiota					
OTU_15324	Eukaryota (Mitochondria)						
OTU_15325	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_15326	Bacteria	Planctomycetota	Phycisphaerae	Amsterdam-1B-07			
OTU_15327	Bacteria	Acidobacteriota	Vicinamibacteria				
OTU_15328	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae		
OTU_15329	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_15330	Eukaryota (Chloroplast)						
OTU_15331	Bacteria	Verrucomicrobiota	Chlamydiae	LD1-PA32			
OTU_15332	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae		
OTU_15333	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_15334	Bacteria	Desulfobacterota	Desulfuromonadia	PB19			
OTU_15335	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales			
OTU_15336	Archaea	Aenigmarchaeota	Aenigmarchaeia				
OTU_15337	Bacteria	Dependentiae	Babeliae	Babeliales			
OTU_15338	Bacteria	Planctomycetota	Phycisphaerae	DG-20			
OTU_15339	Bacteria	Modulibacteria	Moduliflexia	Moduliflexales	Moduliflexaceae		
OTU_15340	Bacteria	SAR324 clade(Marine group B)					
OTU_15341	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_15342	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	CG1-02-57-44		
OTU_15343	Archaea	Micrarchaeota	Micrarchaeia	Micrarchaeales			
OTU_15344	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales			
OTU_15345	Bacteria	Verrucomicrobiota	Omnitrophia				
OTU_15346	Eukaryota (Mitochondria)						
OTU_15347	Bacteria	Dependentiae	Babeliae	Babeliales			
OTU_15348	Archaea	Bathyarchaeota					
OTU_15349	Bacteria	Sumerlaeota	Sumerlaeia	Sumerlaeales	Sumerlaeaceae		
OTU_15350	Bacteria	Sva0485					
OTU_15351	Archaea	Nanoarchaeota					
OTU_15352	Bacteria	Verrucomicrobiota	Omnitrophia				
OTU_15353	Bacteria	Latescibacterota					
OTU_15354	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae		
OTU_15355	Archaea						
OTU_15356	Bacteria	Planctomycetota	Phycisphaerae	MSBL9			
OTU_15357	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfurivibrionaceae		
OTU_15358	Bacteria	Spirochaetota	Spirochaetia				
OTU_15359	Bacteria	Margulisbacteria					
OTU_15360	Bacteria	Myxococcota	bacteriap25				
OTU_15361	Bacteria	Gracilibacteria phylum incertae sedis	Gracilibacteria	Candidatus Peribacteria			
OTU_15362	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae		
OTU_15363	Bacteria	Planctomycetota					
OTU_15364	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_15365	Archaea	Thermoplasmatota	Thermoplasmata	Marine Benthic Group D and DHVEG-1			
OTU_15366	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU_15367	Bacteria	Dependentiae	Babeliae	Babeliales			
OTU_15368	Bacteria	Verrucomicrobiota	Omnitrophia				
OTU_15369	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_15370	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_15371	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	IheB3-7	
OTU_15372	Bacteria	Acidobacteriota	AT-s3-28				
OTU_15373	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_15374	Bacteria	Chloroflexi	Dehalococcoidia	S085			
OTU_15375	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae		
OTU_15376	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales			
OTU_15377	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_15378	Bacteria	Gracilibacteria phylum incertae sedis	Gracilibacteria				
OTU_15379	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU_15380	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Tepidibacter	
OTU_15381	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	
OTU_15382	Bacteria	Elusimicrobiota	Lineage IIb				
OTU_15383	Archaea	Nanoarchaeota					
OTU_15384	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20			
OTU_15385	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales			
OTU_15386	Bacteria	Spirochaetota	Brevinematia				
OTU_15388	Bacteria	Margulisbacteria					
OTU_15389	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales			
OTU_15390	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_15391	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	
OTU_15392	Bacteria	Elusimicrobiota	Endomicrobia				
OTU_15393	Bacteria	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae		
OTU_15394	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales			
OTU_15395	Bacteria	Firmicutes	Clostridia				
OTU_15396	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales			
OTU_15397	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4		
OTU_15398	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU_15399	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_15400	Bacteria	Desulfobacterota					
OTU_15401	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae		
OTU_15402	Bacteria	Margulisbacteria					
OTU_15403	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae		
OTU_15404	Bacteria						
OTU_15405	Bacteria	Fibrobacterota	Fibrobacteria				
OTU_15406	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales			
OTU_15407	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_15408	Archaea						
OTU_15409	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	
OTU_15410	Bacteria	Sumerlaeota	Sumerlaeia				
OTU_15411	Bacteria	Planctomycetota	BD7-11				
OTU_15412	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20			
OTU_15413	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_15414	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales			
OTU_15415	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae		
OTU_15416	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales			
OTU_15417							
OTU_15418	Bacteria	Bdellovibrionota	Oligoflexia				
OTU_15419	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_15420	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	
OTU_15421	Bacteria	Dependentiae	Babeliae	Babeliales			
OTU_15422	Bacteria	Myxococcota	bacteriap25				
OTU_15423	Bacteria	Proteobacteria	Gammaproteobacteria	EC3			
OTU_15424	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU_15425	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_15426	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales			
OTU_15427	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU_15428	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU_15429							
OTU_15430	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae		
OTU_15431	Bacteria	Margulisbacteria					
OTU_15432	Bacteria	Planctomycetota	Pla3 lineage				
OTU_15433	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus Megaira	
OTU_15434	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae		
OTU_15435	Bacteria	SAR324 clade(Marine group B)					
OTU_15436	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU_15437	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales			
OTU_15438	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_15439	Eukaryota (Chloroplast)						
OTU_15440	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae		
OTU_15441	Bacteria	Campylobacterota					
OTU_15442	Bacteria	Elusimicrobiota	Rs-M47				
OTU_15443	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU_15444	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae		
OTU_15445	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_15446	Bacteria	Gracilibacteria phylum incertae sedis	Gracilibacteria				
OTU_15447	Archaea	Nanoarchaeota					
OTU_15448	Bacteria	Bdellovibrionota	Oligoflexia				
OTU_15449	Bacteria	Verrucomicrobiota	Omnitrophia				
OTU_15450	Bacteria	Desulfobacterota	Desulfuromonadia	PB19			
OTU_15451	Bacteria	Chloroflexi	Dehalococcoidia	MSBL5			
OTU_15452							
OTU_15453	Bacteria	Margulisbacteria					
OTU_15454	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_15455	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_15456	Bacteria	Zixibacteria					
OTU_15457	Bacteria	Latescibacterota					
OTU_15458	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_15459	Bacteria	Myxococcota	Myxococcia	Myxococcales			
OTU_15460	Eukaryota (Chloroplast)						
OTU_15461	Bacteria	Verrucomicrobiota	Omnitrophia				
OTU_15462	Bacteria	Gracilibacteria phylum incertae sedis	Gracilibacteria	Absconditabacteriales (SR1)			
OTU_15463	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_15464	Bacteria	Verrucomicrobiota	Omnitrophia				
OTU_15465							
OTU_15466	Bacteria	Marinimicrobia (SAR406 clade)					
OTU_15467	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales			
OTU_15468	Bacteria	Gracilibacteria phylum incertae sedis	Gracilibacteria				
OTU_15469	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_15470	Bacteria	Latescibacterota					
OTU_15471	Bacteria	Margulisbacteria					
OTU_15472	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes BD2-2		
OTU_15473	Bacteria	Planctomycetota	OM190				
OTU_15474	Bacteria	Myxococcota	Polyangia	Polyangiales	Eel-36e1D6		
OTU_15475	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae		
OTU_15476	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae		
OTU_15477	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae		
OTU_15478	Bacteria	Planctomycetota	OM190				
OTU_15479	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales			
OTU_15480	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales			
OTU_15481	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_15482	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_15483	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae		
OTU_15484	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae	Candidatus Latescibacter	
OTU_15485	Bacteria	Spirochaetota					
OTU_15486	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_15487	Bacteria	Myxococcota	bacteriap25				
OTU_15488	Bacteria	Verrucomicrobiota	Kiritimatiellae				
OTU_15489	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_15490	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales			
OTU_15491	Bacteria	Myxococcota	Polyangia	VHS-B3-70			
OTU_15492	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	
OTU_15493	Bacteria	Proteobacteria					
OTU_15494	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Shewanellaceae	Ferrimonas	
OTU_15495	Bacteria	Bacteroidota	Kapabacteria class incertae sedis	Kapabacteria order incertae sedis	Kapabacteria family incertae sedis	Kapabacteria	Kapabacteriales
OTU_15496	Bacteria	Planctomycetota	vadinHA49				
OTU_15497	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae		
